EAST YOUTHS by Bedok Youths,"PLS IGNORE THE EVENT DATES AND TIMINGS AS THIS PAGE IS USED FOR RECRUITMENT OF VOLUNTEERS. An 100% Independent Volunteer-Run Organisation :) We collaborate and work with various social organisations to support a variety of beneficiaries. Children Tutoring, Room Makeovers for The Less Fortunate and Elderly Befriending. Members would get to choose what we could do for the community and have fun together amongst Volunteers People from all locations are welcome, It is all about your will to help"
FOOD DISTRIBUTIONS by Bedok Youths,"PLS IGNORE THE EVENT DATES AND TIMINGS AS THIS PAGE IS USED FOR RECRUITMENT OF VOLUNTEERS. We hold monthly food distributions for ad hoc volunteers to attend. You will be collecting, packing and distributing the food on the same day. All within less then 3 hours. Members would get to choose what we could do for the community and have fun together amongst Volunteers People from all locations are welcome, It is all about your will to help"
FOOD DISTRIBUTIONS by Bedok Youths,"PLS IGNORE THE EVENT DATES AND TIMINGS AS THIS PAGE IS USED FOR RECRUITMENT OF VOLUNTEERS. We hold monthly food distributions for ad hoc volunteers to attend. You will be collecting, packing and distributing the food on the same day. All within less then 3 hours. Members would get to choose what we could do for the community and have fun together amongst Volunteers People from all locations are welcome, It is all about your will to help"
FOOD DISTRIBUTIONS by Bedok Youths,"PLS IGNORE THE EVENT DATES AND TIMINGS AS THIS PAGE IS USED FOR RECRUITMENT OF VOLUNTEERS. We hold monthly food distributions for ad hoc volunteers to attend. You will be collecting, packing and distributing the food on the same day. All within less then 3 hours. Members would get to choose what we could do for the community and have fun together amongst Volunteers People from all locations are welcome, It is all about your will to help"
FOOD DISTRIBUTIONS by Bedok Youths,"PLS IGNORE THE EVENT DATES AND TIMINGS AS THIS PAGE IS USED FOR RECRUITMENT OF VOLUNTEERS. We hold monthly food distributions for ad hoc volunteers to attend. You will be collecting, packing and distributing the food on the same day. All within less then 3 hours. Members would get to choose what we could do for the community and have fun together amongst Volunteers People from all locations are welcome, It is all about your will to help"
FOOD DISTRIBUTIONS by Bedok Youths,"PLS IGNORE THE EVENT DATES AND TIMINGS AS THIS PAGE IS USED FOR RECRUITMENT OF VOLUNTEERS. We hold monthly food distributions for ad hoc volunteers to attend. You will be collecting, packing and distributing the food on the same day. All within less then 3 hours. Members would get to choose what we could do for the community and have fun together amongst Volunteers People from all locations are welcome, It is all about your will to help"
KIDS PARTIES by Bedok Youths,"PLS IGNORE THE EVENT DATES AND TIMINGS AS THIS PAGE IS USED FOR RECRUITMENT OF VOLUNTEERS. We hold monthly kids parties for ad hoc volunteers to attend. We do themed parties, from space, arts & crafts and food & fun. Members would get to choose what we could do for the community and have fun together amongst Volunteers People from all locations are welcome, It is all about your will to help"
Counsellor - Support for Migrant Workers by HEALTHSERVE LTD,Professionally qualified Counsellors are required to provide counselling for our migrant brothers. It will be an advantage if you speak one of the workers' native languages: - Bengali - Tamil - Mandarin - Burmese - Thai
"ILP Youth Volunteer, 10-35 yo, CT Hub by En Community Services Society","Program Description: To encourage inter-generational interaction between youths and seniors in 11 single-session fun-filled lessons in social media, national history, art, music and culture. Program Topics: Smart Learn: Let's Zoom Smart Learn: Let's Google Smart Social: Facebook & Instagram Striking A Same Chord The Chopsticks People Pioneer to Merdeka Millennial Connection The Sandwich Generation Along Singapore River Amazing Street Art & Graffiti Never Misses A Beat"
Project Dian #NDP2022 #DoingGood #22DaysPeople by SG Cares Volunteer Centre at Bedok,Programme to support Malay-Muslim families in rental flats by understanding their needs and aspirations to help uplift their situation. Volunteers need to be proficient in Malay language.
Volunteer for Project Wire Up @ TriGen by SG Cares Volunteer Centre at Jalan Besar,"Project Wire Up is an initiative by TriGen to improve the health and well-being of seniors through digital means. This is done by firstly equipping the seniors with a phone and/or phone plan. Secondly, volunteers will conduct home visits and train seniors on how to use the phone and commonly used phone apps that are of interest and use to the seniors. Thirdly, volunteers will educate seniors about health screening and how to go about it via the app, Health Hub. Lastly, volunteers will connect seniors to their community through formal and informal channels. Volunteers will be required to go through compulsory training before they can start their volunteering. After completion of their training, they will be assigned suitable seniors and can then begin volunteering."
Academic Coaches by Students Care Service,Provide academic support for J2 students who are taking their A-levels in Nov/Dec 2022. This role requires 6 months commitment. The students are recipients of the Daisy Phay-SHINE scholarship. They are high achieving students from low-income families. Academic coaches will help the youths to possibly break the poverty cycle through education.
Academic Mentor @ The Salvation Army by The Salvation Army,"Provides guidance and support in the area of studies in a structured and beneficial manner. Volunteer must upkeep with the changes in the school syllabus. Ensures confidentiality when resident shares private matters. Able to commit once a week (Mondays or Tuesdays or Wednesday) for 1.5 hours. Individual or group tuition for secondary school students on Maths, English and Sciences."
Volunteer Tutoring (Secondary) by Children's Wishing Well,Providing additional academic support to our beneficiaries through 1-1 tutoring.
GASG Motivator Deployment,Rallying public to dance to the GetActive! Singapore 2022 workout!
Virtual Tin Bearers #NDP2022 #DoingGood #22DaysPeople by REACH Community Services Society,"REACH E-Flag Day: A Pocketful of Hope is making a return for 2022! Digitalization has proven to work marvelously in this fundraising as we are not limited geographically. Unlike one day's effort with physical tins, we are running this donation drive virtually for 3 months from July to September. Last year, we were inspired by the creativity of our Virtual Tin Bearers - from volunteers writing a song, to kindergarten children writing poetry, to cycling 1,000 km and more for REACH E-Flag Day. In the same vein, we encourage our volunteers to do good for charity. Whether running, making art, sewing, dancing or singing, we hope that our Virtual Tin Bearers also bring along their family and friends on this fundraising journey. With digital fundraising on Giving.sg, A Pocketful of Hope will continue to provide the opportunity to volunteer, fundraise, and donate. Using mobile devices that fit into your pocket, your pocket-sized effort will make a super-sized impact. Come on board with us and volunteer to be a Virtual Tin Bearer to bless the Least, the Lost and the Lonely in our community."
Virtual Tin Bearers #NDP2022 #DoingGood #22DaysPeople by REACH Community Services Society,"REACH E-Flag Day: A Pocketful of Hope is making a return for 2022! Digitalization has proven to work marvelously in this fundraising as we are not limited geographically. Unlike one day's effort with physical tins, we are running this donation drive virtually for 3 months from July to September. Last year, we were inspired by the creativity of our Virtual Tin Bearers - from volunteers writing a song, to kindergarten children writing poetry, to cycling 1,000 km and more for REACH E-Flag Day. In the same vein, we encourage our volunteers to do good for charity. Whether running, making art, sewing, dancing or singing, we hope that our Virtual Tin Bearers also bring along their family and friends on this fundraising journey. With digital fundraising on Giving.sg, A Pocketful of Hope will continue to provide the opportunity to volunteer, fundraise, and donate. Using mobile devices that fit into your pocket, your pocket-sized effort will make a super-sized impact. Come on board with us and volunteer to be a Virtual Tin Bearer to bless the Least, the Lost and the Lonely in our community."
"Reading Odyssey (SHINE Children & Youth, Project Spooner Rd) by SG Cares Volunteer Centre @ Bukit Merah","Reading Odyssey, a community-based project by SHINE Children & Youth Services aims to empower disadvantaged children to enjoy reading with meaning, knowledge and understanding. The programme serves primary school children who are vulnerable by their social circumstances or unmet needs. The program will be held on every Monday, 7 pm to 9.30 pm (July to October)"
Videographer for Sree Narayana Mission by SG Cares Volunteer Centre at Yishun town,Record and edit videos for the home!
Volunteer Befrienders - Red Cross Home for the Disabled (RCHD) by SG Cares Volunteer Centre @ Bukit Merah,Red Cross Home for the Disabled provides 24 hours care to our residents who are physically and mentally disabled. To help them integrate with society we encourage social interaction with volunteers in an attempt to forge friendships.
[TN5] NDP22 One Team Singapore Marching Contingent,"Represent Sport Singapore in the NDP 2022 Marching Contingent under One Team Singapore:Training ScheduleApr23 (tentative), 30 (tentative)May7, 14, 21, 28Jun4, 11, 18, 25Jul2, 9, 16, 23, 30Aug9 (Actual)NationalityParticipants must be Singaporeans or Permanent Residents.Medical HistoryParticipants must be medically fit.Individuals with heart problems, high blood pressure, asthma, pregnancy, history of heat exhaustion or any other medical ailments or conditions that make him or her unsuitable for marching, should not participate.Pre-requisiteSelection is compulsory and on 16 Apr, Sat morning.Team Nila need to have attended Active Health Orientation - Team Nila Empowers training.Note:Shortlisted Team Nila will be informed on the selection date/details, and all registrants will be informed of their status after registration."
Nurse by SG Cares Volunteer Centre at Sengkang,"Residents at the home for persons with autism each have different types and amounts of medicine to be consumed at different times. As it is important to be clear of the medicine, we will require volunteers with nursing background to support this role."
SG Cares VC @ Toa Payoh - National Healthcare Group Polyclinics (NHGP) - Roving Guide #SGCares by SG Cares Volunteer Centre @ Toa Payoh,"Responsibilities / Assignments: - Support & guide patients to build up their digital literacy in the polyclinic / healthcare environment (e.g. use of self-help kiosks, telemedicine, healthhub). - Assist patients in navigate the appointment journey (e.g. wayfinding) - Assist in answering any general enquires, move around proactively look out for anyone in need of help - Assist in social distancing measures, crowd control"
SG Cares VC @ Toa Payoh (Muscular Dystrophy Association Singapore - Boccia Ramp Assistant) #SGCares by SG Cares Volunteer Centre @ Toa Payoh,Responsibilities / Assignments: help position the ramp and ball according to the player's instructions Attire Required: sports attire Town/Region(s) of Service: Bishan
Befriending Programme by New Life Stories,"Role: A Learning Friend is a volunteer who befriends our Early Reader(s) (usually 1-to-1) through conversations, English storytelling, and creative activities at the family's home for 1 hour per week with a minimum commitment level of 6 months. Objectives: To build long-lasting relationships with the children, instill the joy of learning, improve their English literacy through reading, and boost their confidence and pro-social skills so that they can be school-ready. Measurable Outcomes: Receptiveness, expressiveness, behaviour and reading ability of the children. Requirement: 18 years old and above, fluent in English. Onboarding: You will first need to be matched by our Volunteer Relations Team before attending our onboarding session to be qualified as a Learning Friend. Upon starting your sessions with the children, you will have to complete a monthly online feedback form to track the progress of every child. Please visit our website for more information: https://www.newlifestories.org.sg/volunteer"
Group therapy or wellness facilitator by Stroke Support Station Ltd.,"Role: Facilitating exercise or wellness routines for stroke survivors and other rehab clients that is led and supervised by our therapy team or instructors Suitability: Willing and comfortable with learning how to physically support our members in various physical therapy and activities. Training Provided: We will provide the necessary training for you to effectively serve stroke survivors. Every volunteer is greatly valued and will undergo induction and orientation workshops to ensure their comfort and confidence on the job. During the training, volunteers gain insights about stroke and learn more about stroke awareness and prevention."
Door to door outreaching to seniors for SASCO @ Khatib by SG Cares Volunteer Centre at Yishun town,SASCO provides day care services for the elderly providing affordable community and social development programmes to make a difference in people's lives. Suitable for Youth Corps Community Internship
Volunteer for Animal-Assisted Activities by SASCO Senior Citizens' Home,"SASCO Senior Citizens' Home is a registered charity since 1981. We currently run 1 Sheltered Home, 4 Day Care Centres, 2 Senior Activity Centres and serve more than 300 beneficiaries. We are currently looking for volunteers who will be able to volunteer with their pets for our Animal-Assisted Activities. Pets such as dogs, cats, rabbits etc are welcome!"
[W4] Saturday Night Light Befriending,"SATURDAY NIGHT LIGHTSSaturday Night Lights, or SNL, takes underprivileged and youth at-risk off the streets on Saturday nights to give them formal football training and a community of support — without charge. Seven years since it started, SNL has grown from a football programme to a development programme, and many SNL youth have gone beyond participating in just football training to regular community volunteering and even leadership courses."
Coding Games For Kids (June 2022),"School's out, fun's in! Coding Games for Kids is back again this June!Join us to enrich yourself and to make school holidays meaningful for primary school children through the interactive online coding game, codeSpark!No coding experience / knowledge is required!This is a Youth Corps Singapore Community Service Opportunity."
Event and Logistics Assistant @ Singapore Council of Women's Organisations by SG Cares Volunteer Centre at Jalan Besar,SCWO organises advocacy exhibitions in external venues from time to time.
Be a Befriender to an Elderly by Persatuan Pemudi Islam Singapura (PPIS),"Seeking volunteer to be befriender to an elderly man, 65 years old, who has limited social support and mobility issues (wheelchair-bound). Due to mobility issues, he requires escort assistance to go to ATM, medical appointments, etc."
#SeasTheDay Regular Run @ East Coast Park [Y-Y],"Seize The Day with us in the upcoming #SeasTheDay Regular Run at East Coast Park to clear the debris and flotsam that were brought onto our shores due to the Southwest Monsoon.Youth Corps Singapore Sustainability Cluster is back with our very own regular beach clean-up programme from June to August 2022. Learn more about the issues of marine debris, its effect on marine life and the environment as we clean up our shores!Different from our previous runs, we will be focusing on post clean-up waste management (scrubbing of plastics at the end of each shift for recycling, etc) in collaboration with The Plastic Project and Brambe SG.Location at ECP is as follows:PassionWave: https://goo.gl/maps/oiUYDvdz8av8Mvvc9Check out our Instagram page @ycs.sustainability for more information on our cluster.This event is organized by Youth Corps Singapore Sustainability Cluster and supported by PAssion WaVe @ East Coast"
PAYM Loves Red @ Sengkang Celebrates Together. by Sengkang Community Club Youth Executive Committee_8662874,"Sengkang Central Youth Network is organising a national day carnival and flea Market. The proceeds earned from the flea marker rental booth will be used to bless a child. Additionally, the event aims to engage seniors to join in the fun. Bus will be cater to bring in seniors from the activity centre to join us for a light hearted candle making workshop."
Elderly Befriender by SG Cares Volunteer Centre at Sengkang,Seniors living in the service cluster blocks will like to have volunteers as befrienders for the seniors to check in on them.
Outing Support for Seniors by SG Cares Volunteer Centre at Sengkang,Seniors on wheelchair will require support for their outing to the National Gallery that will take place on 27 July.
Befriending program with ComLink families from SSO @ Yishun by SG Cares Volunteer Centre at Yishun town,Serve as a family friend and positive role model to ComLink Families through regular check-ins (phone or home visits) and provide support as they navigate through challenges. Suitable for Youth Corps Community Internship
Shining Star Reads by SG Cares Volunteer Centre at Sembawang,"Shining Star Reads is a structured literacy programme for aged 4 to 9 residing in rental communities held in the void decks or activity centers in the vicinity, to help them learn to read (rather than read to learn more). The curriculum is curated by educators and consists of 4 levels to support differing literacy skill levels of the beneficiaries."
#NDP2022 #DoingGood #22DaysPassion - Volunteers needed as Sign Interpreter by ARTDIS (Singapore) Ltd.,"Since 1993, ART:DIS (previously known as Very Special Arts Singapore) has been empowering persons with physical and intellectual disabilities through the arts. We promote visual, performing and literary arts through various programmes and events for persons with disabilities. ART:DIS Singapore has also established pathways for them to progress in their life and pursue a career in the arts."
#NDP2022 #DoingGood #22DaysPassion - Volunteers needed for Puppetry class @ BM Community Hub by ARTDIS (Singapore) Ltd.,"Since 1993, ART:DIS (previously known as Very Special Arts Singapore) has been empowering persons with physical and intellectual disabilities through the arts. We promote visual, performing and literary arts through various programmes and events for persons with disabilities. ART:DIS Singapore has also established pathways for them to progress in their life and pursue a career in the arts."
#NDP2022 #DoingGood #22DaysPassion - Performing Arts Creative Dance Classes at Changi City Point by ARTDIS (Singapore) Ltd.,"Since 1993, ART:DIS (previously known as Very Special Arts Singapore) has been empowering persons with physical and intellectual disabilities through the arts. We promote visual, performing and literary arts through various programmes and events for persons with disabilities. ART:DIS Singapore has also established pathways for them to progress in their life and pursue a career in the arts."
#NDP2022 #DoingGood #22DaysPassion - Volunteers needed: ARTDIS Ceramic Inventory @ Bedok by ARTDIS (Singapore) Ltd.,"Since 1993, ART:DIS (previously known as Very Special Arts Singapore) has been empowering persons with physical and intellectual disabilities through the arts. We promote visual, performing and literary arts through various programmes and events for persons with disabilities. ART:DIS Singapore has also established pathways for them to progress in their life and pursue a career in the arts."
#NDP2022 #DoingGood #22DaysPassion - Volunteers needed: ARTDIS Artwork Inventory @ Changi City Point by ARTDIS (Singapore) Ltd.,"Since 1993, ART:DIS (previously known as Very Special Arts Singapore) has been empowering persons with physical and intellectual disabilities through the arts. We promote visual, performing and literary arts through various programmes and events for persons with disabilities. ART:DIS Singapore has also established pathways for them to progress in their life and pursue a career in the arts."
#NDP2022 #DoingGood #22DaysPassion - Volunteers needed: ARTDIS Handicarft / Needlework @ Bukit Merah by ARTDIS (Singapore) Ltd.,"Since 1993, ART:DIS (previously known as Very Special Arts Singapore) has been empowering persons with physical and intellectual disabilities through the arts. We promote visual, performing and literary arts through various programmes and events for persons with disabilities. ART:DIS Singapore has also established pathways for them to progress in their life and pursue a career in the arts."
#NDP2022 #DoingGood #22DaysPassion - Trained PDPA Professional Volunteers needed by ARTDIS (Singapore) Ltd.,"Since 1993, ART:DIS (previously known as Very Special Arts Singapore) has been empowering persons with physical and intellectual disabilities through the arts. We promote visual, performing and literary arts through various programmes and events for persons with disabilities. ART:DIS Singapore has also established pathways for them to progress in their life and pursue a career in the arts."
#NDP2022 #DoingGood #22DaysPassion - Legal Professional Volunteer needed by ARTDIS (Singapore) Ltd.,"Since 1993, ART:DIS (previously known as Very Special Arts Singapore) has been empowering persons with physical and intellectual disabilities through the arts. We promote visual, performing and literary arts through various programmes and events for persons with disabilities. ART:DIS Singapore has also established pathways for them to progress in their life and pursue a career in the arts."
"[TN6] Wellness Festival @ Jewel Changi Airport, Rain Vortex","Singapore's Inaugural Wellness Festival will be taking place from 3 to 12 June 2022. A 10-day line-up featuring over 120 offerings such as fitness classes, meditation workshops, arts and lifestyle experiences.Held in hope of inspiring locals and visitors to embrace holistic wellness as a way of life, the festival is the first nationwide effort to promote holistic wellbeing, and is organized by the Singapore Tourism Board in collaboration with Enterprise Singapore (Enterprise SG), Health Promotion Board (HPB), National Arts Council (NAC), Sentosa Development Corporation (SDC), and Sport Singapore (SportSG)."
[TN6] AH Ambassadors @ Wellness Festivals,"Singapore's Inaugural Wellness Festival will be taking place from 3 to 12 June 2022. A 10-day line-up featuring over 120 offerings such as fitness classes, meditation workshops, arts and lifestyle experiences.Held in hope of inspiring locals and visitors to embrace holistic wellness as a way of life, the festival is the first nationwide effort to promote holistic wellbeing, and is organized by the Singapore Tourism Board in collaboration with Enterprise Singapore (Enterprise SG), Health Promotion Board (HPB), National Arts Council (NAC), Sentosa Development Corporation (SDC), and Sport Singapore (SportSG).Pre-requisiteAttended Active Health Orientation - Team Nila Empowers training(before your shift)Sign up for the training on this link:https://go.gov.sg/tn-ah-orientationAble to attend Wellness Festival Zoom Training (time and date will be provided for registered volunteers)"
Programme Facilitator (Singing Group with Seniors) @ Viriya Mental Wellness Hub by SG Cares Volunteer Centre at Jalan Besar,"Singing Group with Seniors is held every Monday from 2.30pm - 4pm on Zoom. For the first hour, the seniors will request for songs and volunteers will search on YouTube for them to sing together. The last half an hour is for the seniors to chat with one another. Based on topics suggested by seniors the week before, a PowerPoint presentation will be created and presented for them to engage in discussion and conversations. We are looking for Volunteers to: - search for songs requested by the seniors during the session - help facilitate the discussion and conversation with seniors on the selected topics"
Volunteer Tutoring (Online) by Smart Guppy,"Smart Guppy aims to make education more accessible for all via free tuition and notes-sharing, especially for underprivileged students. We are currently looking for more online volunteer tutors. We are looking for tutors for the following subjects. The subjects have been listed according to the current demand Smart Guppy is facing: Pri school: Math, English, Chinese/Malay, Sci Sec School: A math, E math, Bio, Chem, Physics, Chinese and English JC/IB: H2 Econs, GP, H2 Bio, H2 Math We welcome all primary school, secondary School and JC subjects. Commitment is flexible at a minimum of one hour weekly. The tuition sessions will generally be on a one-to-one basis. Do also spread the word to any students you know who require academic support! Sign up (Volunteer Tutors): https://tinyurl.com/smartguppyvol Sign up (Tutees): https://tinyurl.com/smartguppystu In need of free academic resources, or have any notes of your own that you *wish to share* to help others? Join our community of notes-sharers on https://www.smartguppy.com/!"
Weekly Visit to the Elderly by The New Charis Mission,"Social isolation and loneliness are major risk factors that have linked with poor physical and mental health status. Please join us to make a weekly befriending call to our elderly who have been suffering from social isolation and loneliness due to the unprecedented challenge of Covid 19 global pandemic. We will pair you up to 2 - 3 elderly and arrange you to call them on a weekly basis, to chat and show concern to their overall well-being."
Weekly Visit to the Elderly by The New Charis Mission,"Social isolation and loneliness are major risk factors that have linked with poor physical and mental health status. Please join us to make a weekly befriending call to our elderly who have been suffering from social isolation and loneliness due to the unprecedented challenge of Covid 19 global pandemic. We will pair you up to 2 - 3 elderly and arrange you to call them on a weekly basis, to chat and show concern to their overall well-being."
Lend a listening ear. Be an SOS hotline volunteer by Samaritans of Singapore,"SOS runs a 24-hour crisis intervention and suicide prevention hotline which is operated by trained volunteers from diverse backgrounds. SOS receives more than 100 calls a day. The number of calls we receive is limited by the number of volunteers available to answer those calls. As SOS is one of the few hotlines that operate 24-hours, this may be more significant in the wee hours of the morning. We hence need more volunteers to lend a listening ear to distressed callers, especially at night."
Community Champion by Loving Heart Multi-Service Centre_11172463,"Sound Mind Soft Heart is a community mental wellness initiative designed by Loving Heart Multi-Service Centre. It takes a gentle approach to mental health problems. Are you passionate about mental health and want to make a difference in the community? Join us today as a Community Champion. We are currently recruiting Social Media and Wellness Specialists. For more information on Sound Mind Soft Heart, do check out our Instagram page at this link! https://www.instagram.com/soundmindsoftheart/"
[E3] ActiveSG Bedok Engagements At Heartbeat@Bedok 2022,Special engagement programme organised by ActiveSG Bedok at Heartbeat@Bedok.
Special Olympics Singapore Unified Football Team (Male) by Special Olympics Singapore,"Special Olympics is an international organization that changes lives by promoting understanding, acceptance and inclusion between people with and without intellectual disabilities. Special Olympics Unified Sports helps to promote social inclusion through shared sports training and competition experiences for individuals with and without intellectual disabilities. It was inspired by a simple principle: training together and playing together is a quick path to friendship and understanding."
Special Olympics Singapore DanceSport Programme (Latin Dance) by Special Olympics Singapore,"Special Olympics is an international organization that changes lives by promoting understanding, acceptance and inclusion between people with and without intellectual disabilities. Special Olympics Unified Sports helps to promote social inclusion through shared sports training and competition experiences for individuals with and without intellectual disabilities. It was inspired by a simple principle: training together and playing together is a quick path to friendship and understanding."
[C5] Swimming Volunteer for Special Olympics Programme (Jul),Special Olympics is looking for volunteers to support their swimming outreach and aid in pools to support their athletes with intellectual disabilities.Program is held in competition pool of Clementi Swimming Complex with participating athletes ranging from 12-30 years old.Volunteers who can commit on a regular rostered schedule are preferred.
[NE5] Swimming Volunteer for Special Olympics (July 2022),Special Olympics is looking for volunteers to support their swimming outreach and aid in pools to support their athletes with intellectual disabilities.Program is held in competition pool of Hougang Swimming Complex with participating athletes ranging from 12-30 years old.Volunteers who can commit on a regular rostered schedule are preferred.
Yes I Can! Football Programme by Special Olympics Singapore,"Special Olympics Singapore is partnering with SportCares to organise a football programme for children with special needs (Intellectual Disability/Global Developmental Delay) aged 8 to 16 years old, which will be conducted by ActiveSG Football Academy. The programme aims to provide them with the opportunities to develop their football basics, physical fitness, demonstrate courage and experience joy in a safe and inclusive environment."
Football Coach #SG Cares by SG Cares Volunteer Centre at Punggol,"Spectra Football is a sports program for the community in Punggol, Singapore since 24 Feb 2019. The grounds-up initiative started off with kids team which focuses on Character building and thereafter, move on to do community work Currently, there are a few teams make up of different age group - Man senior team - woman's team - Junior team (Makes up of diversified race and religion, and house type (SES) ) Its vision is to create a kampong community and bring everyone together through a common purpose. "
Maths Tuition by Life Edu Services Ltd_3736373,"Spend a weekday evening each week to coach and teach primary school children from needy families to give them a helping hand in their studies. If you have patience, enjoy maths and want to make a difference to children who struggle with mathematical concepts and attention, we welcome you to come volunteer with us. The free tuition is held in groups at Life Edu Centre in Circuit Road, accessible by MRT."
[E4] Experience SPORTS!,SportCares is inviting persons with disabilities and special needs to come TRY some sports and JOIN a sport!The event will be held at Heartbeat@Bedok from 25-28 May 2022.
Care Pack Distribution - National Day Special by Alive Community Network,Spread love to our fellow Singaporeans by joining us in our National Day Care Pack Distribution for low income special needs families island wide!
SSC Volunteer Programme (Rolling Recruitment) by Shared Services For Charities Limited,"SSC's Volunteer Programme, being skills-based, allow our volunteers to use their abilities, qualifications and experience, to benefit the charities who are in need of the services we provide. Volunteers will get to work alongside the SSC team on various governance projects for charities. They will be assigned to a particular charity to perform internal audit work which could involve risk assessment, HR processes and PDPA compliance."
Dialysis Centre Volunteers #NDP2022 #DoingGood #22DaysPeople by SG Cares Volunteer Centre at Bedok,Stand with NKF at the frontline to help safeguard the safety of dialysis patients.
O-level Tutor by SG Cares Volunteer Centre at Sengkang,Student is a 20 year old female who is taking O-levels as a private candidate. She will require a tutor who is good in the E-math and combined science (Bio/Phy/Chem) to guide her through the syllabus.
Study Buddy Guardian by CampusImpact,"Study Buddy provides children with a safe and conducive place to study under the guidance of a programme executive and volunteer befrienders. On top of helping students with their homework, we instil values through monthly modules aimed at helping to build up the our clients' self-awareness, relational skills, and their sense of purpose, so that they can contribute meaningfully to society by becoming active participants in their schools and community. Join us during the weekdays from 2pm - 6pm."
Chat Box Facilitator and Befriender (with seniors) @ Viriya Mental Wellness Hub by SG Cares Volunteer Centre at Jalan Besar,"Suitable for Youth Corps Internship Scheme Chat Box with Seniors is held every Thursday from 2pm - 4pm. Seniors and members in the community are invited to the centre to have conversations with centre staff or the other participants. Activities such as colouring materials and board games are provided. We are looking for Volunteers to: * engage and befriend the seniors in the centre * hold conversations in English, Mandarin or dialect (Hokkien, Cantonese) Volunteers must be fully vaccinated against COVID-19."
Programme Assistant @ Glyph Community by SG Cares Volunteer Centre at Jalan Besar,"Suitable for Youth Corps Internship Scheme Glyph Community conducts non-academic programme on weekends, 10am to 5pm for children 5-16 years old who come from disadvantaged households. Programme activities may include field trips, board games, movies etc., aimed at building their soft skills, communication, confidence, social etiquette, and learning holistically."
Thrift shop assistant @ Singapore Council of Women's Organisations by SG Cares Volunteer Centre at Jalan Besar,"Suitable for Youth Corps Internship Scheme New2U thrift shop provides affordable pre-loved clothes, books and small household items that are donated to SCWO. All proceeds from sales go to support Star Shelter and other programs of SCWO."
Roving Guide @ Kallang Polyclinic by SG Cares Volunteer Centre at Jalan Besar,"Suitable for Youth Corps Internship Scheme Volunteers are needed to assist visitors during Polyclinic's operating hours. Support and guide patients to build up digital literacy in the polyclinic/healthcare environment (eg. Use of self-help kiosks, telemedicine, healthhub). Assist patients in navigating the appointment journey (eg. Wayfinding). Assist in answering any general enquires. Move around proactively to look out for anyone in need of help. Assist in social distancing measures, crowd control. --Operation Hours-- Monday to Friday (am): 8:00am to 1:00pm Monday to Friday (pm): 2:00pm to 4:30pm Saturday: 8:00am to 12:30pm Sunday & Public Holiday: Closed Actual volunteering schedules to be confirmed. A half-day training will be provided. Volunteers are expected to commit minimally 2 hours weekly for at least 3 months. Volunteers must have completed the following vaccination: - Measles - Tdap - COVID-19"
Befriender for isolated seniors @ Kwong Wai Shiu Hospital (KWSH) by SG Cares Volunteer Centre at Jalan Besar,"Suitable for Youth Corps Internship Scheme Volunteers needed for Silver Pal Befriending Programme. The Silver Pal Befriending Programme aims to provide regular warm companionship and support to vulnerable elderly to relieve loneliness and social isolation. At the same time, volunteer befrienders help to act as eyes and ears so that the elderly's needs can be understood and supported. The elderly's overall emotional and psychological well-being will improve after a period of time. Hence, this will allow them to develop self-esteem and confidence and enable them to age in place. Location of service: Bendemeer, Boon Keng, McNair Road, Towner Road, St George's Road and Race Course Road Role of Befriender: - Spending regular meaningful time together (once a week) - Giving elderly attention and emotional support - Provide a listening ear - Assist to reduce social isolation - Encourage elderly to help themselves - Support caregivers (if necessary)"
Befriender for isolated seniors @ Kwong Wai Shiu Hospital (KWSH) by SG Cares Volunteer Centre at Jalan Besar,"Suitable for Youth Corps Internship Scheme Volunteers needed for Silver Pal Befriending Programme. The Silver Pal Befriending Programme aims to provide regular warm companionship and support to vulnerable elderly to relieve loneliness and social isolation. At the same time, volunteer befrienders help to act as eyes and ears so that the elderly's needs can be understood and supported. The elderly's overall emotional and psychological well-being will improve after a period of time. Hence, this will allow them to develop self-esteem and confidence and enable them to age in place. Location of service: Bendemeer, Boon Keng, McNair Road, Towner Road, St George's Road and Race Course Road Role of Befriender: - Spending regular meaningful time together (once a week) - Giving elderly attention and emotional support - Provide a listening ear - Assist to reduce social isolation - Encourage elderly to help themselves - Support caregivers (if necessary)"
Outreach Volunteers @ NTUC Health Senior Activity Centre (SilverACE) - Whampoa by SG Cares Volunteer Centre at Jalan Besar,Suitable for Youth Corps Internship Scheme Volunteers needed to conduct door-to-door outreach together with Centre's staff to share about the Centre's service. Timing : from 2.30pm to 4.30pm. Number of volunteers : from one to four. One staff will accompany the volunteers.
Care Aides (Community Setting) #NDP2022 #DoingGood by SUN-DAC_4900786,"SUN-DAC is a non-profit social service agency affiliated with the National Council of Social Service. It serves and cares for persons with disabilities in 3 Day activities centres (Upper Thomson, Choa Chua Kang & Bedok South). Most of our clients are persons with moderate to severe disabilities. SUN-DAC mission is to help people with disabilities to live each day positively with tailored programmes of constructive activities. It also provides respite for parents and caregivers of people with disability through support and assistance services. The Purpose of this activity is to integrate our clients back into the community"
